period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-07-01 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-01 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,247.0,megawatthours
2024-07-01 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2147.0,megawatthours
2024-07-01 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9944.0,megawatthours
2024-07-01 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-01 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,194.0,megawatthours
2024-07-01 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,587.0,megawatthours
2024-07-01 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9805.0,megawatthours
2024-07-01 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-01 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,199.0,megawatthours
2024-07-01 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,14.0,megawatthours
2024-07-01 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9194.0,megawatthours
2024-07-01 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2024-07-01 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,205.0,megawatthours
2024-07-01 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,8771.0,megawatthours
2024-07-01 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2024-07-01 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,153.0,megawatthours
2024-07-01 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,8844.0,megawatthours
2024-07-01 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2024-07-01 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,122.0,megawatthours
2024-07-01 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9284.0,megawatthours
2024-07-01 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3714.0,megawatthours
2024-07-01 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,120.0,megawatthours
2024-07-01 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10026.0,megawatthours
2024-07-01 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3714.0,megawatthours
2024-07-01 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,110.0,megawatthours
2024-07-01 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11000.0,megawatthours
2024-07-01 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3712.0,megawatthours
2024-07-01 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,123.0,megawatthours
2024-07-01 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12414.0,megawatthours
2024-07-01 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3711.0,megawatthours
2024-07-01 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,172.0,megawatthours
2024-07-01 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14028.0,megawatthours
2024-07-01 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3710.0,megawatthours
2024-07-01 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,223.0,megawatthours
2024-07-01 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-01 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15133.0,megawatthours
2024-07-01 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3708.0,megawatthours
2024-07-01 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,281.0,megawatthours
2024-07-01 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1.0,megawatthours
2024-07-01 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15826.0,megawatthours
2024-07-01 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3708.0,megawatthours
2024-07-01 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,277.0,megawatthours
2024-07-01 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,13.0,megawatthours
2024-07-01 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15742.0,megawatthours
2024-07-01 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3706.0,megawatthours
2024-07-01 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,530.0,megawatthours
2024-07-01 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,490.0,megawatthours
2024-06-30 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15461.0,megawatthours
2024-06-30 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3703.0,megawatthours
2024-06-30 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,596.0,megawatthours
2024-06-30 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1277.0,megawatthours
2024-06-30 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15207.0,megawatthours
2024-06-30 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3701.0,megawatthours
2024-06-30 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,583.0,megawatthours
2024-06-30 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1809.0,megawatthours
2024-06-30 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14647.0,megawatthours
2024-06-30 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3701.0,megawatthours
2024-06-30 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,607.0,megawatthours
2024-06-30 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2283.0,megawatthours
2024-06-30 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14042.0,megawatthours
2024-06-30 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3703.0,megawatthours
2024-06-30 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,635.0,megawatthours
2024-06-30 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2939.0,megawatthours
2024-06-30 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13816.0,megawatthours
2024-06-30 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3704.0,megawatthours
2024-06-30 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,649.0,megawatthours
2024-06-30 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3087.0,megawatthours
2024-06-30 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13862.0,megawatthours
2024-06-30 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3706.0,megawatthours
2024-06-30 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,564.0,megawatthours
2024-06-30 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3242.0,megawatthours
2024-06-30 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13683.0,megawatthours
2024-06-30 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3704.0,megawatthours
2024-06-30 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,465.0,megawatthours
2024-06-30 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3529.0,megawatthours
2024-06-30 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12746.0,megawatthours
2024-06-30 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3705.0,megawatthours
2024-06-30 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,325.0,megawatthours
2024-06-30 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3714.0,megawatthours
2024-06-30 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12399.0,megawatthours
2024-06-30 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3705.0,megawatthours
2024-06-30 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,309.0,megawatthours
2024-06-30 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3257.0,megawatthours
2024-06-30 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11777.0,megawatthours
2024-06-30 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3706.0,megawatthours
2024-06-30 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,280.0,megawatthours
2024-06-30 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2169.0,megawatthours
2024-06-30 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10891.0,megawatthours
2024-06-30 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3706.0,megawatthours
2024-06-30 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,203.0,megawatthours
2024-06-30 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1419.0,megawatthours
2024-06-30 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10456.0,megawatthours
2024-06-30 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3707.0,megawatthours
2024-06-30 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,128.0,megawatthours
2024-06-30 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,455.0,megawatthours
2024-06-30 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10491.0,megawatthours
2024-06-30 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3706.0,megawatthours
2024-06-30 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,122.0,megawatthours
2024-06-30 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2.0,megawatthours
2024-06-30 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10507.0,megawatthours
2024-06-30 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3707.0,megawatthours
2024-06-30 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,122.0,megawatthours
2024-06-30 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10608.0,megawatthours
2024-06-30 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3707.0,megawatthours
2024-06-30 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,120.0,megawatthours
2024-06-30 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10982.0,megawatthours
2024-06-30 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3707.0,megawatthours
2024-06-30 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,121.0,megawatthours
2024-06-30 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11615.0,megawatthours
2024-06-30 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3705.0,megawatthours
2024-06-30 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,120.0,megawatthours
2024-06-30 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12430.0,megawatthours
2024-06-30 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3704.0,megawatthours
2024-06-30 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,115.0,megawatthours
2024-06-30 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13438.0,megawatthours
2024-06-30 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3701.0,megawatthours
2024-06-30 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,119.0,megawatthours
2024-06-30 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14785.0,megawatthours
2024-06-30 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3696.0,megawatthours
2024-06-30 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,184.0,megawatthours
2024-06-30 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16276.0,megawatthours
2024-06-30 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3695.0,megawatthours
2024-06-30 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,236.0,megawatthours
2024-06-30 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17360.0,megawatthours
2024-06-30 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3691.0,megawatthours
2024-06-30 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,291.0,megawatthours
2024-06-30 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-06-30 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18159.0,megawatthours
2024-06-30 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3690.0,megawatthours
2024-06-30 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,314.0,megawatthours
2024-06-30 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,9.0,megawatthours
2024-06-30 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18514.0,megawatthours
2024-06-30 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3690.0,megawatthours
2024-06-30 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-30 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,469.0,megawatthours
2024-06-30 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,364.0,megawatthours
2024-06-29 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18907.0,megawatthours
2024-06-29 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3690.0,megawatthours
2024-06-29 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,462.0,megawatthours
2024-06-29 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1110.0,megawatthours
2024-06-29 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18824.0,megawatthours
2024-06-29 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3691.0,megawatthours
2024-06-29 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,493.0,megawatthours
2024-06-29 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1948.0,megawatthours
2024-06-29 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18665.0,megawatthours
2024-06-29 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3691.0,megawatthours
2024-06-29 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,500.0,megawatthours
2024-06-29 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2962.0,megawatthours
2024-06-29 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18392.0,megawatthours
2024-06-29 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3694.0,megawatthours
2024-06-29 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,596.0,megawatthours
2024-06-29 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3455.0,megawatthours
2024-06-29 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17841.0,megawatthours
2024-06-29 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3698.0,megawatthours
2024-06-29 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,596.0,megawatthours
2024-06-29 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4014.0,megawatthours
2024-06-29 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16922.0,megawatthours
2024-06-29 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3701.0,megawatthours
2024-06-29 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,557.0,megawatthours
2024-06-29 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4178.0,megawatthours
2024-06-29 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16056.0,megawatthours
2024-06-29 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3704.0,megawatthours
2024-06-29 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,499.0,megawatthours
2024-06-29 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4122.0,megawatthours
2024-06-29 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15012.0,megawatthours
2024-06-29 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3706.0,megawatthours
2024-06-29 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,375.0,megawatthours
2024-06-29 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3920.0,megawatthours
2024-06-29 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13674.0,megawatthours
2024-06-29 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3709.0,megawatthours
2024-06-29 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,329.0,megawatthours
2024-06-29 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3479.0,megawatthours
2024-06-29 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12292.0,megawatthours
2024-06-29 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3710.0,megawatthours
2024-06-29 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,218.0,megawatthours
2024-06-29 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2887.0,megawatthours
2024-06-29 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11319.0,megawatthours
2024-06-29 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3715.0,megawatthours
2024-06-29 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,159.0,megawatthours
2024-06-29 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1694.0,megawatthours
2024-06-29 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10436.0,megawatthours
2024-06-29 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2024-06-29 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,152.0,megawatthours
2024-06-29 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,520.0,megawatthours
2024-06-29 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10115.0,megawatthours
2024-06-29 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3712.0,megawatthours
2024-06-29 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,125.0,megawatthours
2024-06-29 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4.0,megawatthours
2024-06-29 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10031.0,megawatthours
2024-06-29 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3711.0,megawatthours
2024-06-29 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-06-29 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,122.0,megawatthours
2024-06-29 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
